date_of_sale,address,county,eircode,price_eur,not_full_market_price,vat_exclusive,property_description,size_description,year,month
27/01/2021,"80 HAMLET LANE TRIMLESTON, BALBRIGGAN, DUBLIN",Dublin,,"€278,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"82B ARAS NA CLUAINE, WATERY LANE, CLONDALKIN",Dublin,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"86 CAPTAINS AVE, CRUMLIN, DUBLIN 12",Dublin,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"87A ALBERT RD LOWER, SANDYCOVE, DUBLIN",Dublin,,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"9 Athgarve Green, Castlepollard",Westmeath,,"€221,200.00",Yes,Yes,New Dwelling house /Apartment,,2021,1
27/01/2021,"9 KENMARE BAY HOLIDAY HOMES, KENMARE BAY HOTEL SHEEN RD, KENMARE",Kerry,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"9 Rochford Green, Kill",Kildare,,"€273,127.75",No,Yes,New Dwelling house /Apartment,,2021,1
27/01/2021,"93 SUNCROFT PARK, MOUNTAINVIEW, DUBLIN 24",Dublin,,"€238,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"95 NEWTOWN COURT, MALAHIDE ROAD, DUBLIN 17",Dublin,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"98 NEWHAVEN BAY, BALBRIGGAN, DUBLIN",Dublin,,"€232,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APARTMENT 2, LE FANU HOUSE, LE FANU ROAD",Dublin,,"€142,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APT 10, 14 RAILWAY ROAD, CLONGRIFFIN",Dublin,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APT 124, SMITHFIELD VILLAGE, DUBLIN 7",Dublin,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APT 1A  CASTLE ST, HARBOUR BAY, DUNGARVAN",Waterford,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APT 3 THE HAVEN, 405 407 STILLORGAN RD, STILLORGAN",Dublin,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"APT 9 SUTTON HOUSE, SUTTON COURT, DUNDALK",Louth,,"€139,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"ARM CASHEL, CASTLEREA, COUNTY ROSCOMMON",Roscommon,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"ARZALA, VICTORIA CROSS, CORK",Cork,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"BALLINACRONNY, PILTOWN, CO KILKENNY",Kilkenny,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"BALLINCOLLO, BULGADEN, KILMALLOCK",Limerick,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"BALLYKILLANE, HACKETSTOWN, CARLOW",Carlow,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"BALLYLICKY, BANTRY, CO CORK",Cork,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"CARTRONBEG, FRENCHPARK, CO ROSCOMMON",Roscommon,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"CASTLEREA RD, FRENCHPARK, ROSCOMMON",Roscommon,,"€62,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"COLEHILL, NEWTOWNCUNNINGHAM, DONEGAL",Donegal,,"€177,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"FERMOYLE, BANTEER, CORK",Cork,,"€185,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"GLEN NORTH, BANTEER, CO CORK",Cork,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"GLENGARRA, RIGSDALE, BALLINHASSIG",Cork,,"€459,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"GREENHILLS, CRECORA, LIMERICK",Limerick,,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"KILBODERRY, CARRICK ON SHANNON, LEITRIM",Leitrim,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"KILTALE, DUNSANY, MEATH",Meath,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"KNOCKANEVIN, BORRISOLEIGH, THURLES",Tipperary,,"€178,850.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"LADYSWELL, THOMASTOWN, KILKENNY",Kilkenny,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"LARKFIELD COTTAGE, KILPOOLE HILL, WICKLOW",Wicklow,,"€338,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"LISIEUX, AUGHRIS, BALLYMOTE",Sligo,,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"LYNFORD, 57 LAKE LAWN, WELL RD",Cork,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"MAIN ST, BALLINDINE, MAYO",Mayo,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"MARKET SQUARE, DUNFANAGHY, COUNTY DONEGAL",Donegal,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"No's 16 - 19 incl., An Garrai Gabhainn, Kylebroughlan",Galway,,"€1,074,921.70",Yes,Yes,New Dwelling house /Apartment,,2021,1
27/01/2021,"PALLAS UPPER, BORRISOLEIGH, THURLES",Tipperary,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"RATHMORE ROAD, FIDDTOWN, PILTOWN",Kilkenny,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"SEAMAIR, FEORUS EAST, KENMARE",Kerry,,"€348,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"SEAPOINT, TERMONFECKIN, DROGHEDA",Louth,,"€160,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"SLATTA, KILGRASS, ROOSKEY",Roscommon,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"SPRINGMOUNT COTTAGE, CHURCH RD, GREYSTONES",Wicklow,,"€665,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"THE DEN, DRUMNALARAGH, BALLINAGH",Cavan,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"Unit No 1, Gas Yard Lane, Malahide",Dublin,,"€400,000.00",No,Yes,New Dwelling house /Apartment,,2021,1
27/01/2021,"URBAL SCHOOL, MOUNTAIN RD, BALLINAGLERA",Leitrim,,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
27/01/2021,"WOODVIEW LODGE, BALLYCRADDOCK, DUNHILL",Waterford,,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"1 AN MHAINISTIR, FENAGH, CO. LEITRIM",Limerick,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"1 ARD BAN, MUFF, CO DONEGAL",Donegal,F93C665,"€149,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"1 GOLEEN COTTAGES, GOLEEN, CORK",Cork,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"1 TREATY TERRACE, THOMONDGATE, LIMERICK",Limerick,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"10 HOLYWELL WAY, GORSE HILL, SWORDS",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"10 MINOR ROW, MILLSTREET, CORK",Cork,P51H6P1,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"10 THE GRANGE, KILMORE, WEXFORD",Wexford,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"103 CASTLEGATE WAY, ADAMSTOWN, DUBLIN",Dublin,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"11 THE LAURELS, TERENURE ROAD WEST, DUBLIN 6W",Dublin,,"€422,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"118 AN CAISLEAN WAY, BALLINCOLLIG, CORK",Cork,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"11A SELSKAR RISE, TOWNPARKS, SKERRIES",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"12 BRAMBLE COTTAGES, OLD SPANGLE HILL, FARRANREE",Cork,,"€62,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"12 ST MARYS AVE, URLINGFORD, KILKENNY",Kilkenny,,"€110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"124 BALROTHERY EST, TALLAGHT, DUBLIN 24",Dublin,,"€295,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"124 PARKLANDS DR, COMMONS RD, CORK",Cork,,"€288,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"127 THE LAURELS, TULLOW RD, CARLOW",Carlow,,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"129 GRANGE HALL, DUNSHAUGHLIN, MEATH",Meath,,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"13 ABBEYBROOK GARDENS, KILBEGGAN, COUNTY WESTMEATH",Westmeath,,"€149,950.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"13 BROWNSTOWN MANOR, THE CURRAGH, KILDARE",Kildare,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"13 ST JOHNS GATE, CLONDALKIN, DUBLIN 22",Dublin,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"130 CASTLETIMON ROAD, COOLOCK, DUBLIN 5",Dublin,,"€258,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"14 COOLCORMUCK VALLEY, DUNGARVAN, WATERFORD",Waterford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"14 MAIN ST, RAHENY, DUBLIN 5",Dublin,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"14 Oileain Na Cranoige.Cranogue Isl, Balbutcher Lane, BALLYMUN",Dublin,,"€233,480.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"141 COLLINSWOOD, COLLINS AVE, BEAUMOUNT DUBLIN 9",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"15 BOLTON COURT, BOLTON ST, DUBLIN 1",Dublin,,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"15 DRUMCLIFFE DR, WESTCABRA, DUBLIN 7",Dublin,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"15 HOLYWELL COURT, HOLYWELL, SWORDS",Dublin,,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"153 THE HERMITAGE, BORRIS RD, PORTLAOISE",Laois,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"156 TRADAREE CT, SHANNON AIRPORT, CLARE",Clare,,"€117,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"16 Bersford Avenue, Donabate",Dublin,,"€321,586.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"160 MONREAD HEIGHTS, NAAS, KILDARE",Kildare,,"€35,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"17 DANESFORT, MONKSLAND, ATHLONE",Roscommon,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"17 Hallwell Lane, Hallwell, Adamstown",Dublin,,"€370,044.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"18 Hollywoodrath Place, Hollywoodrath, Hollystown",Dublin,,"€334,801.76",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"18 Temple Mills, Rathangan",Kildare,,"€211,410.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"189 BEECH PARK, LUCAN, DUBLIN",Dublin,,"€300,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"19 LENNON AND MELIA TERRACE, DUNDALK, LOUTH",Louth,,"€162,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"19 Rye Grove, Millerstown, Kilcock",Meath,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"19 ST MARTINS EST, CAVAN, CAVAN",Cavan,,"€28,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"199 BALLYROAN RD, RATHFARNHAM, DUBLIN 16",Dublin,,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"1E CLONMULLEN HALL, EDENDERRY, CO. OFFALY",Offaly,,"€93,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"2 AN MHAINISTIR, FENAGH, CO. LEITRIM",Donegal,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"2 FOREST GROVE, KILLYBRONE, KILLALA",Mayo,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"20 ASHFIELD, CHURCH RD, RAHEEN",Limerick,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"21 CHILDERS HEIGHTS, BALLINA, CO MAYO",Mayo,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"22 BALLIN RI, COLLINS LANE, TULLAMORE",Offaly,,"€161,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"22 HILLCOURT, CARTRONTROY, ATHLONE",Westmeath,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"22 THE COPSE, WOODPARK, BALLINTEER DUBLIN 16",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"22 UPPER FAIRVIEW AVE, FAIRVIEW, DUBLIN 3",Dublin,,"€480,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"23 LONDONBRIDGE RD, SANDYMOUNT, DUBLIN 4",Dublin,,"€720,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"24 CRANNAGH CASTLE, CRANNAGH RD, RATHFARNHAM DUBLIN 14",Dublin,,"€376,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"24 ROPEWALK PLACE, RINGSEND, DUBLIN 4",Dublin,,"€317,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"25 PARK HOUSE, CANADA SQ, WATERFORD",Waterford,,"€123,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"25 PARK ST, THE RANCH, INCHICORE DUBLIN 10",Dublin,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"25 RADHARC NA COILLE, RATHCOOLE, CORK",Cork,P51E3YX,"€117,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"25 SPRINGWELL GARDENS, BALLYARD, TRALEE",Kerry,,"€367,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"25 TEMPLEOGUE RD, TERENURE, DUBLIN 6W",Dublin,,"€695,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"26 The Gearagh, Meadowlands, Masseystown",Cork,,"€211,013.21",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"27 ARD LORCAIN, STILLORGAN, DUBLIN",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"27 BUTTERFIELD GROVE, RATHFARNHAM, DUBLIN 14",Dublin,,"€905,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"27 OAKFIELD, TULLAMORE, OFFALY",Offaly,,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"28 THE FAIRWAYS GLEBE, RAMELTON ROAD, LETTERKENNY",Donegal,,"€207,066.81",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"3 ALDERWOOD PARK, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"3 ARDFIELD MEWS, GRANGE, CORK",Cork,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"3 BIRCHFIELD PARK, GOATSTOWN, DUBLIN 14",Dublin,,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"3 COARSEMOOR, STRAFFAN, KILDARE",Kildare,,"€386,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"3 RADHARAC NA COILLE, RATHCOOLE, MILLSTREET",Cork,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"30 RINGFORT CRESCENT, BALROTHERY, BALBRIGGAN",Dublin,,"€90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"30 THE BELFRY, ATHBOY RD, TRIM",Meath,,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"31 MILE AVE, ARD SIONNACH, SHANAKIEL",Cork,,"€181,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"32 WESTPARK DR, FINGLAS EAST, DUBLIN 11",Dublin,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"35 BARR NA HAILLE, BALLYADRAGH, ROSSLARE",Wexford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"36 MARIAN PLACE, TULLAMORE, OFFALY",Offaly,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"36 MARTIN ST, PORTOBELLO, DUBLIN 8",Dublin,,"€600,000.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"37 NUTLEY LANE, DONNYBROOK, DUBLIN 4",Dublin,,"€1,750,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"39 Millers Avenue, Millers Glen, Swords",Dublin,,"€262,114.54",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"4 CLANCY AVE, FINGLAS, DUBLIN 11",Dublin,,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"4 CUIRT AN DROICHID, MAIN ST, SIXMILEBRIDGE",Clare,,"€192,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"4 HILL CREST, TYNAGH, LOUGHREA",Galway,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"40 KYLEMORE DR, BALLYFERMOT, DUBLIN 10",Dublin,,"€239,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"42 BELARMINE HALL, STEPASIDE, DUBLIN 18",Dublin,,"€313,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"42 SEAMOUNT RD, MALAHIDE, DUBLIN",Dublin,,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"43 POPLAR DR, CARRAIG AN AIRD, SIX CROSS ROADS",Waterford,,"€208,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"44 CASEYVILLIE, DUNGARVAN, WATERFORD",Waterford,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"46 LUTTRELLSTOWN HEIGHTS, CASTLEKNOCK, DUBLIN 15",Dublin,,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"46 Sika Woods, Enniskerry",Wicklow,,"€575,610.66",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"46 ST BROCHANS PARK, BRACKNAGH, RATHANGAN",Kildare,,"€97,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"46 The Avenue, Westfield, leixlip",Kildare,,"€409,692.00",No,Yes,New Dwelling house /Apartment,,2021,1
28/01/2021,"47 RAFTER'S ROAD, DRIMNAGH, DUBLIN 12",Dublin,,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"48 BELLFLOWER CLOSE, FOREST HILL, CARRIGALINE",Cork,,"€317,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"5 BEECH GROVE, JOHNSTOWN WOOD, NAVAN",Meath,,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"5 ST. ANNES TERRACE, WATERFORD",Waterford,,"€20,000.00",No,No,New Dwelling house /Apartment,,2021,1
28/01/2021,"50 KENNELSFORT RD, PALMERSTOWN, DUBLIN 20",Dublin,D20FX45,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"51 CRANN NUA, PORTARLINGTON, LAOIS",Laois,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"51 GRIAN ARD, LONGFORD",Longford,,"€128,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"52 BALRUDDERY WOOD, SKERRIES, CO DUBLIN",Dublin,,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"52 RICHMOND HALL, RICHMOND RD, DUBLIN 3",Dublin,D03FY93,"€153,787.92",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"53 KILMORE AVE, ARTANE, DUBLIN 5",Dublin,,"€111,035.84",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"54 ARD BAN, MUFF, COUNTY DONEGAL",Donegal,,"€156,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"58 MARIAN PARK, BALLYHEIGUE, KERRY",Kerry,,"€102,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"59 RAVENSWOOD, CARRICK ON SUIR, CO TIPPERARY",Tipperary,,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"6 MERVYN COURT, CROSTHWAITE PARK SOUTH, DUN LAOGHAIRE",Dublin,,"€377,500.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"6 SWEETBRIAR PARK, WILKIN ST, WATERFORD",Waterford,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"6 THE ELM, ROCKFIELD, DUNDRUM DUBLIN 14",Dublin,,"€360,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"60 TOLKA VALE, FINGLAS RD, DUBLIN 11",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"63 SYDNEY PARADE AVE, DUBLIN 4, DUBLIN",Dublin,,"€2,250,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"69 NASH ST, INCHICORE, DUBLIN 8",Dublin,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 DE VESCI TERRACE, MONKSTOWN, DUBLIN 16",Dublin,,"€2,800,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 EDWARD COURT, LORD EDWARD ST, KILMALOCK",Limerick,,"€118,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 Forelands, HOLIDAY VILLAGE, KENMARE",Kerry,,"€148,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 PINES, BIRCHLEY, MODEL FARM RD",Cork,,"€675,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 ST MARYS VILLAS, BALLINA, CO MAYO",Mayo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"7 THE THICKET, FOXROCK, DUBLIN 18",Dublin,,"€1,255,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"73 BEECH GROVE, LUCAN, DUBLIN",Dublin,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"73 SPRINGHILL PARK, KILLINEY, CO DUBLIN",Dublin,,"€990,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"75 GARVILLE AVE, RATHGAR, DUBLIN 6",Dublin,,"€700,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"76 CHANEL RD, ARTANE, DUBLIN 5",Dublin,,"€497,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"76 THE MEADOWS, MILDETON, CO CORK",Cork,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"78 SPRINGHILL AVENUE, BLACKROCK, CO DUBLIN",Dublin,,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"8 DUN NA MARA, WHITE STRAND RD, DOONBEG",Clare,,"€128,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"8 O'DONOVAN ROSSA ROAD, DONOVANS ROAD, CORK CITY",Cork,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"8 ORWELL PARK, RATHGAR, DUBLIN 6",Dublin,,"€1,850,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"8 PHILIPSBURGH TERRACE, MARINO, DUBLIN 3",Dublin,,"€200,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"8 SEABURY ORCHARD, MALAHIDE, DUBLIN",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"86 CLOCHRAN, KILCLOGHANS, TUAM",Galway,,"€160,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"87 MONALEE HEIGHTS, KNOCKNACARRA, GALWAY",Galway,,"€156,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"89 BRIARFIELD GROVE, KILBARRACK, DUBLIN CITY",Dublin,,"€327,000.00",No,No,Second-Hand Dwelling house /Apartment,,2021,1
28/01/2021,"9  Cooline Heights, Ballyvoloon, Cobh",Cork,,"€207,048.45",No,Yes,New Dwelling house /Apartment,,2021,1
